2.000000	-48.315768	-4.297145	-3.956814	-3.055498	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.177461	0.000000
2.000000	37.952505	0.056098	-2.621670	2.617930	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.177461	0.000000
3.000000	-7.524679	-5.572451	-9.536745	-1.645556	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.177594	0.000000
3.000000	11.859223	-10.568957	-7.449881	-5.718307	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.177594	0.000000
4.000000	30.128634	0.527326	-6.589704	2.296299	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.178312	0.000000
4.000000	-15.498145	-3.982993	-2.449634	-4.256006	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.178312	0.000000
5.000000	-11.881662	-9.914475	-5.153582	-12.225733	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.189349	0.000000
5.000000	30.465225	-4.790812	-5.213421	-8.186641	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.189349	0.000000
6.000000	-19.316583	-4.424302	-1.140669	1.559538	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.205045	0.000000
6.000000	9.533005	-5.594890	-0.837738	-6.604663	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.205045	0.000000
7.000000	42.963971	-6.675721	-8.568111	-1.585718	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.205718	0.000000
7.000000	17.012805	-4.910489	-5.561231	-3.893236	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.205718	0.000000
8.000000	-39.485864	-8.014606	-7.363863	-0.508626	-0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1623556246.219366	0.000000
